Country Name En,Unit Name,1950 value,1950 flag,1951 value,1951 flag,1952 value,1952 flag,1953 value,1953 flag,1954 value,1954 flag,1955 value,1955 flag,1956 value,1956 flag,1957 value,1957 flag,1958 value,1958 flag,1959 value,1959 flag,1960 value,1960 flag,1961 value,1961 flag,1962 value,1962 flag,1963 value,1963 flag,1964 value,1964 flag,1965 value,1965 flag,1966 value,1966 flag,1967 value,1967 flag,1968 value,1968 flag,1969 value,1969 flag,1970 value,1970 flag,1971 value,1971 flag,1972 value,1972 flag,1973 value,1973 flag,1974 value,1974 flag,1975 value,1975 flag,1976 value,1976 flag,1977 value,1977 flag,1978 value,1978 flag,1979 value,1979 flag,1980 value,1980 flag,1981 value,1981 flag,1982 value,1982 flag,1983 value,1983 flag,1984 value,1984 flag,1985 value,1985 flag,1986 value,1986 flag,1987 value,1987 flag,1988 value,1988 flag,1989 value,1989 flag,1990 value,1990 flag,1991 value,1991 flag,1992 value,1992 flag,1993 value,1993 flag,1994 value,1994 flag,1995 value,1995 flag,1996 value,1996 flag,1997 value,1997 flag,1998 value,1998 flag,1999 value,1999 flag,2000 value,2000 flag,2001 value,2001 flag,2002 value,2002 flag,2003 value,2003 flag,2004 value,2004 flag,2005 value,2005 flag,2006 value,2006 flag,2007 value,2007 flag,2008 value,2008 flag,2009 value,2009 flag,2010 value,2010 flag,2011 value,2011 flag,2012 value,2012 flag,2013 value,2013 flag,2014 value,2014 flag,2015 value,2015 flag,2016 value,2016 flag,2017 value,2017 flag,2018 value,2018 flag,2019 value,2019 flag,2020 value,2020 flag,2021 value,2021 flag,2022 value,2022 flag,2023 value,2023 flag
Slovenia,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.0,A,718.0,A,787.0,A,789.0,A,869.0,A,917.0,A,909.0,A,1206.0,A,1181.0,A,1262.0,A,1289.0,A,1353.0,A,1571.0,A,1346.0,A,1369.0,A,1352.0,A,1315.0,A,1306.6,A,778.4,A,1396.6,A,1154.3,A,1225.7,A,1396.3,A,1617.2,A,1858.7,A,1750.1,A,1943.5,A,2143.9,A,1672.6,A,1685.9,A,1643.7,A,1138.8,A
Tajikistan,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1874.0,A,2462.0,A,980.0,A,284.0,A,93.0,A,71.0,A,81.0,A,74.0,A,86.0,A,99.0,A,143.0,A,167.0,A,26.0,A,26.0,E,26.0,E,26.0,E,26.0,A,255.1,A,517.2,A,537.0,E,274.8,A,403.9,A,443.6,E,450.0,E,439.0,E,470.0,E,512.0,E,736.0,E,775.0,E,2039.0,E,2248.0,E,2348.0,E
Turkmenistan,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950.0,A,2163.0,A,2125.0,A,1669.0,A,307.0,A,605.0,A,559.0,A,73.0,A,68.0,A,43.0,A,38.0,A,24.0,A,16.0,A,26.0,E,26.0,E,26.0,E,26.0,E,26.0,E,26.0,E,26.0,E,26.0,E,30.0,E,50.0,E,50.0,E,75.0,E,80.0,E,120.0,E,140.0,E,150.0,E,160.0,E,175.0,E,180.0,E
Ukraine,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66904.0,A,66117.0,A,43686.0,A,35368.0,A,32709.0,A,30000.0,E,28332.0,E,33816.0,E,30969.0,E,31037.0,E,30869.76,E,25615.1,E,26350.2,E,28854.0,E,19181.0,E,27965.0,E,24337.0,E,24082.5,E,22864.9,E,23553.2,E,23719.9,E,23174.6,E,24434.0,A,22241.3,A,21424.6,A,20168.2,A,18595.43,A,18603.712,A,18567.796,A,16881.808,A,14630.0,A,15270.822,A
Uzbekistan,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18751.0,A,19043.0,A,14559.0,A,10197.0,A,5006.0,A,7490.0,A,6966.0,A,6056.0,A,5652.0,A,3988.0,A,3824.0,A,3118.0,A,3093.0,A,3800.0,E,3800.0,A,4000.0,E,4100.0,E,5162.0,A,6654.0,E,8722.1,A,14832.8,A,23834.9,A,29275.4,A,36896.6,A,38055.0,E,52450.0,E,57384.0,E,81717.0,E,98003.0,E,118933.0,E,130274.0,E,140283.0,E
Czechia,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20242.0,A,18655.0,A,18679.0,A,18200.0,A,17560.0,A,17231.0,A,18775.0,A,19475.0,A,20098.0,A,19210.0,A,19670.0,A,19384.0,A,20455.0,A,20431.0,A,20447.0,A,20395.0,A,20071.0,A,20420.0,A,21010.0,A,20763.0,A,19357.4,A,20135.0,A,20200.0,A,20952.0,A,21685.0,A,21751.0,A,20986.0,A,20401.0,A,20991.0,A,19259.0,A,18613.0,A
Ethiopia,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,E,33.0,E,55.0,A,38.0,E,24.0,E,14.0,E,15.0,E,15.0,E,15.0,E,15.0,E,15.0,E,25.0,E,25.0,E,25.0,E,25.0,E,25.0,E,25.0,E,25.0,E,25.0,E,38.0,A,45.3,A,85.5,A,90.5,A,95.0,E,126.0,A,165.0,A,430.0,A,534.0,A,740.0,A,1070.0,A,2740.0,A
Slovakia,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1588.0,A,1861.0,A,1617.0,A,954.0,A,1254.0,A,648.0,A,872.0,A,887.0,A,999.0,A,829.0,A,881.0,A,1180.0,A,955.0,A,1263.0,A,1199.0,A,1071.0,A,834.9,A,702.4,A,834.5,A,1310.56,A,1106.2,A,1230.66,A,1308.63,A,2168.65,A,2646.264,A,2224.41,A,2687.54,A,2296.0,A,2514.0,E,2614.0,E,2768.0,A
Antigua and Barbuda,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,E,5.0,E,5.0,E,5.0,E,5.0,E,5.0,E,5.0,E,5.0,E,5.0,E,5.0,E,5.0,E,5.0,E,5.0,E,5.0,E,8.0,E,8.0,E,8.0,E,12.0,E,18.0,E,19.0,E,21.0,E,20.0,E,20.0,E,20.0,E,20.0,E,20.0,E,20.0,E,20.0,E,20.0,E,20.0,E
Tonga,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,A,4.0,A,77.0,E,70.0,A,67.0,A,72.0,A,33.0,A,81.0,A,5.0,A,5.5,E,302.61,E,300.2,E,300.3,E,300.3,E,300.0,E,132.04,A,87.31,A,57.405,A,21.03,A,70.0,E,80.0,E,90.0,E,105.2,E,100.0,E,100.0,E,100.0,E
Angola,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,E,11.0,E,51.0,E,72.0,E,92.0,E,126.0,E,156.0,E,190.0,E,190.0,E,260.0,E,310.0,E,310.0,E,310.0,E,57.0,A,305.0,A,872.0,A,655.0,A,1339.0,A,1792.0,A,1934.0,A,2062.0,A,2808.0,A,2336.0,A,10313.0,A
Eritrea,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,A,14.0,A,17.0,A,22.0,A,6.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,3.0,E,3.0,E,3.0,E,4.0,E,4.0,E,4.0,E,4.0,E,4.0,E
Haiti,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,E,12.0,E,12.0,E,12.0,E,32.0,E,32.0,E,32.0,E,162.0,E,162.0,E,225.0,E,360.0,E,600.0,A,720.0,E,800.0,E,1010.0,E,1220.0,E,1290.0,E,1400.0,E,1430.0,E,1555.0,E,1560.0,E,1610.0,E,1685.0,E,1655.0,E
Bosnia and Herzegovina,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4685.0,A,6635.0,A,6394.0,A,7070.0,A,7621.0,A,7442.0,E,7589.0,E,7620.0,E,7620.0,E,4970.2,A,3638.3,A,2923.5,A,3397.0,A,4490.6,A,4603.6,A,3800.4,A,3678.8,A,3997.4,A,3815.8,A,3858.6,A,3959.9,A,4065.6,A
Tuvalu,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,A,1.0,A,1.0,A,1.0,E,1.0,E,,,2.5,A,2.5,A,2.5,A,2.5,E,2.5,E,2.5,E,2.5,E,1.0,A,1.0,A,0.4,A,0.4,A,0.4,A,0.2,A,0.0,A,0.25,A
Yemen,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.0,E,300.0,E,300.0,E,150.0,E,150.0,E,150.0,E,150.0,E,100.0,E,3.0,E,3.0,E,5.0,E,5.0,E,5.0,E,10.0,E,10.0,E,10.0,E,10.0,E,10.0,E,10.0,E
Barbados,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,E,2.0,E,2.0,E,2.0,E,2.0,E,10.5,E,10.5,E,14.5,E,20.5,E,20.5,E,25.5,E,25.5,E,25.5,E,25.5,E,25.5,E,10.5,E,5.5,E,5.5,E
Equatorial Guinea,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,E,6.0,E,6.0,E,6.0,E,15.0,A,17.0,E,15.0,E,15.0,E,15.0,E,16.0,E,16.0,E,16.0,E,16.0,E,18.0,E,18.0,E,18.0,E,19.0,E,19.0,E
Montenegro,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.0,E,361.0,E,614.0,E,565.0,E,740.0,E,840.0,E,811.0,E,811.0,E,859.0,A,813.0,A,929.0,A,1022.0,A,1097.0,A,1074.0,A,885.0,A,858.0,A,1087.0,A,1364.0,A
Northern Mariana Islands,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,E,11.0,E,16.0,E,21.0,E,23.58,A,24.53,E,26.0,E,31.0,E,42.0,E,42.0,E,42.0,E,42.0,E,42.0,E,42.0,E,41.0,E,41.0,E,41.0,E,41.0,E
Serbia,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5013.05,A,6608.8,A,7533.72,A,7440.44,A,8195.33,A,7628.95,A,7661.19,A,5935.54,A,7168.37,A,7387.0,A,6877.66,A,5069.65,A,7338.7,A,6806.77,A,6010.26,A,7307.89,A,5776.47,A,5806.37,A
Cayman Islands,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,E,10.0,E,10.0,E,10.0,E,10.0,E,10.0,E,10.0,E,10.0,E,10.0,E,10.0,E,10.0,E,10.0,E,79.0,E,82.0,E,85.0,E,88.0,E,90.0,E
Chad,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,E,30.0,E,30.0,E,30.0,E,30.0,E,60.0,E,60.0,E,154.0,A,94.0,A,105.0,E,105.0,E,105.0,E,105.0,E,110.0,E,120.0,E,125.0,E
"Bonaire, Sint Eustatius and Saba",Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,0.7,E,,,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,E,0.2,E,0.2,E,0.5,E,0.5,E
Aruba,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,A,,,0.0,A,0.0,A,0.0,A,0.0,A,0.5,E,1.0,E,1.5,E,1.5,E,1.5,E,1.5,E,1.5,E
Saint Pierre and Miquelon,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,E,3.0,E,5.0,E,59.0,A,3.0,E,3.0,E,88.0,A,49.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A
South Sudan,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,E,20.0,E,20.0,E,20.0,E,24.0,E,27.0,E,30.0,E,35.0,E,40.0,E,45.0,E,47.0,E,50.0,E
Sudan,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7500.0,A,6500.0,A,6000.0,A,7000.0,A,6000.0,A,6500.0,E,6500.0,E,6500.0,E,6500.0,E,6500.0,E,6500.0,E,5500.0,E
Saint Vincent and the Grenadines,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,A,1.4,A,1.4,A,1.4,A,1.1,A,1.0,A,0.24,A,13.07,A,13.0,E,13.0,E,13.0,E
Maldives,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,E,4.0,E,4.0,E,4.0,E,2.0,E,2.0,E,4.0,E,4.0,E,6.0,E,6.0,E
Botswana,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,A,15.0,A,20.0,E,25.0,E,35.0,E,146.0,A,163.0,E,171.0,E,166.0,E
British Virgin Islands,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,E,0.5,E,1.0,E,1.0,E,1.0,E,1.0,E,1.0,E,1.0,E,1.0,E
Curaçao,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,E,0.5,E,0.5,E,0.5,E,,,,,,,,,,
Cabo Verde,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,A,22.0,A,28.0,A,35.0,A,35.0,A
Greenland,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,E,20.0,E,32.0,E
